LineId,Month,Date,Roche Pharmaceuticals,Level,Component,PID,Apple Innovations,EventId,Epsilon Industries
641,Jul,6,012:512:30,combo,ftpd,21963,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
6312,Jul,6,012:512:30,combo,ftpd,21950,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
6313,Jul,6,012:512:30,combo,ftpd,21964,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
6314,Jul,6,012:512:30,combo,ftpd,21945,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
645,Jul,6,012:512:30,combo,ftpd,21946,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
646,Jul,6,012:512:30,combo,ftpd,21951,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
647,Jul,6,012:512:30,combo,ftpd,21942,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
648,Jul,6,012:512:30,combo,ftpd,21948,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
649,Jul,6,012:512:30,combo,ftpd,21949,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
650,Jul,6,012:512:30,combo,ftpd,21953,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
651,Jul,6,012:512:30,combo,ftpd,21952,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
6412,Jul,6,012:512:30,combo,ftpd,21947,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
6413,Jul,6,012:512:30,combo,ftpd,21943,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
6414,Jul,6,012:512:30,combo,ftpd,21954,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
655,Jul,6,012:512:30,combo,ftpd,21944,connection from 202.82.200.193 () at Fri Jul  1 07:57:30 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
656,Jul,6,014:14:43,combo,sshd(pam_unix),220104,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
657,Jul,6,014:14:43,combo,sshd(pam_unix),22109,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
658,Jul,6,014:14:43,combo,sshd(pam_unix),22109,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
659,Jul,6,014:14:43,combo,sshd(pam_unix),221011,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
660,Jul,6,014:14:44,combo,sshd(pam_unix),220104,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
661,Jul,6,014:14:44,combo,sshd(pam_unix),22117,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
6512,Jul,6,014:14:44,combo,sshd(pam_unix),221011,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
6513,Jul,6,014:14:44,combo,sshd(pam_unix),22117,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
6514,Jul,6,10:511:41,combo,sshd(pam_unix),22277,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
665,Jul,6,10:511:41,combo,sshd(pam_unix),222614,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
666,Jul,6,10:511:41,combo,sshd(pam_unix),22282,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
667,Jul,6,10:511:42,combo,sshd(pam_unix),22276,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
668,Jul,6,10:511:42,combo,sshd(pam_unix),22278,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
669,Jul,6,10:511:42,combo,sshd(pam_unix),22275,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
670,Jul,6,10:511:43,combo,sshd(pam_unix),222613,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
671,Jul,6,10:511:43,combo,sshd(pam_unix),22279,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
6612,Jul,6,10:511:44,combo,sshd(pam_unix),22281,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
6613,Jul,6,10:511:44,combo,sshd(pam_unix),22280,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh195.129.24.210  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
6614,Jul,7,01:46:32,combo,sshd(pam_unix),23538,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
675,Jul,7,01:46:32,combo,sshd(pam_unix),23539,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
676,Jul,7,01:46:32,combo,sshd(pam_unix),23540,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
677,Jul,7,01:46:32,combo,sshd(pam_unix),235311,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
678,Jul,7,01:46:32,combo,sshd(pam_unix),23538,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
679,Jul,7,01:46:32,combo,sshd(pam_unix),23539,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
680,Jul,7,01:46:32,combo,sshd(pam_unix),23540,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
681,Jul,7,01:46:32,combo,sshd(pam_unix),235311,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
682,Jul,7,01:46:33,combo,sshd(pam_unix),23549,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
6713,Jul,7,01:46:33,combo,sshd(pam_unix),23549,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
6714,Jul,7,01:46:33,combo,sshd(pam_unix),23550,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
685,Jul,7,01:46:33,combo,sshd(pam_unix),235411,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
686,Jul,7,01:46:33,combo,sshd(pam_unix),235412,session opened for user test by (uid=5014),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
687,Jul,7,01:46:33,combo,sshd(pam_unix),23550,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
688,Jul,7,01:46:33,combo,sshd(pam_unix),235411,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
689,Jul,7,01:46:33,combo,sshd(pam_unix),235412,session closed for user test,Regeneron Pharmaceuticals1,session closed for user <*>
690,Jul,7,09:09:02,combo,su(pam_unix),241112,session opened for user cyrus by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
691,Jul,7,09:09:02,combo,su(pam_unix),241112,session closed for user cyrus,Regeneron Pharmaceuticals1,session closed for user <*>
692,Jul,7,09:09:03,combo,logrotate,,Airbus Manufacturing exited abnormally with [1],Tiruchirappalli,Airbus Manufacturing exited abnormally with [1]
693,Jul,7,04:014:53,combo,su(pam_unix),24516,session opened for user news by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
6814,Jul,7,04:014:54,combo,su(pam_unix),24516,session closed for user news,Regeneron Pharmaceuticals1,session closed for user <*>
695,Jul,7,04:110:33,combo,sshd(pam_unix),24593,check pass; user unknown,E212,check pass; user unknown
696,Jul,7,04:110:33,combo,sshd(pam_unix),24593,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
697,Jul,7,04:110:33,combo,sshd(pam_unix),24592,check pass; user unknown,E212,check pass; user unknown
698,Jul,7,04:110:33,combo,sshd(pam_unix),24592,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
699,Jul,7,04:110:33,combo,sshd(pam_unix),24595,check pass; user unknown,E212,check pass; user unknown
6100,Jul,7,04:110:33,combo,sshd(pam_unix),24595,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
6101,Jul,7,04:110:43,combo,sshd(pam_unix),24578,check pass; user unknown,E212,check pass; user unknown
6102,Jul,7,04:110:43,combo,sshd(pam_unix),24578,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
6103,Jul,7,04:110:43,combo,sshd(pam_unix),24579,check pass; user unknown,E212,check pass; user unknown
6104,Jul,7,04:110:43,combo,sshd(pam_unix),24579,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
705,Jul,7,04:110:43,combo,sshd(pam_unix),24581,check pass; user unknown,E212,check pass; user unknown
706,Jul,7,04:110:43,combo,sshd(pam_unix),24581,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
707,Jul,7,04:110:43,combo,sshd(pam_unix),245713,check pass; user unknown,E212,check pass; user unknown
708,Jul,7,04:110:43,combo,sshd(pam_unix),245713,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
709,Jul,7,04:110:43,combo,sshd(pam_unix),245714,check pass; user unknown,E212,check pass; user unknown
710,Jul,7,04:110:43,combo,sshd(pam_unix),245714,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
711,Jul,7,04:110:43,combo,sshd(pam_unix),24586,check pass; user unknown,E212,check pass; user unknown
712,Jul,7,04:110:43,combo,sshd(pam_unix),24586,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
7013,Jul,7,04:110:43,combo,sshd(pam_unix),24588,check pass; user unknown,E212,check pass; user unknown
7014,Jul,7,04:110:43,combo,sshd(pam_unix),24588,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Rameshzummit.com,Micron Semiconductor,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>
715,Jul,8,04:012:412,combo,su(pam_unix),26969,session opened for user cyrus by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
716,Jul,8,04:07:413,combo,su(pam_unix),26969,session closed for user cyrus,Regeneron Pharmaceuticals1,session closed for user <*>
717,Jul,8,04:07:414,combo,cups,,cupsd shutdown succeeded,Sigma Technologies Pvt. Ltd.,cupsd shutdown succeeded
718,Jul,8,04:012:55,combo,cups,,cupsd startup succeeded,Cognizant Systems,cupsd startup succeeded
719,Jul,8,04:013:03,combo,syslogd 1.9.1,,restart.,AbbVie Innovations,restart.
720,Jul,8,04:013:03,combo,logrotate,,Airbus Manufacturing exited abnormally with [1],Tiruchirappalli,Airbus Manufacturing exited abnormally with [1]
721,Jul,8,09:19:00,combo,su(pam_unix),28466,session opened for user news by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
722,Jul,8,09:19:01,combo,su(pam_unix),28466,session closed for user news,Regeneron Pharmaceuticals1,session closed for user <*>
7113,Jul,8,10:010:210,combo,ftpd,320614,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
7114,Jul,8,10:010:210,combo,ftpd,320612,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
725,Jul,8,10:010:210,combo,ftpd,32075,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
726,Jul,8,10:010:210,combo,ftpd,32058,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
727,Jul,8,10:010:210,combo,ftpd,32071,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
728,Jul,8,10:010:210,combo,ftpd,320613,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
729,Jul,8,10:010:210,combo,ftpd,32070,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
730,Jul,8,10:010:210,combo,ftpd,32067,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
731,Jul,8,10:010:210,combo,ftpd,32068,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
732,Jul,8,10:010:210,combo,ftpd,320514,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
7213,Jul,8,10:010:210,combo,ftpd,32065,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
7214,Jul,8,10:010:210,combo,ftpd,32076,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
735,Jul,8,10:010:210,combo,ftpd,32056,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
736,Jul,8,10:010:210,combo,ftpd,320512,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
737,Jul,8,10:010:210,combo,ftpd,32055,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
738,Jul,8,10:010:210,combo,ftpd,320511,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
739,Jul,8,10:010:210,combo,ftpd,320513,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
740,Jul,8,10:010:210,combo,ftpd,32057,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
741,Jul,8,10:010:210,combo,ftpd,32066,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
742,Jul,8,10:010:210,combo,ftpd,32060,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Morgan Stanley Investments3 10:05:25 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
